CustomerKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,DateFirstPurchase,CommuteDistance
11239,Latoya,Goel,02/10/1969,M,F,130000,2,Partial College,Professional,0,2,19/01/2011,5-10 Miles
11240,Anne,Hernandez,09/06/1964,M,F,160000,2,Partial College,Professional,1,4,27/02/2011,5-10 Miles
11241,Lisa,Cai,06/04/1974,S,F,100000,2,Partial College,Professional,1,4,10/09/2012,5-10 Miles
11242,Larry,Munoz,11/05/1963,M,M,110000,2,Partial College,Professional,1,3,19/09/2012,5-10 Miles
11243,Robin,Alvarez,08/04/1963,M,F,150000,2,Partial College,Professional,1,3,21/02/2011,0-1 Miles
11244,Alexis,Coleman,22/11/1968,S,F,170000,2,Bachelors,Management,0,3,12/02/2011,0-1 Miles
11245,Ricky,Vazquez,26/04/1962,M,M,120000,3,High School,Professional,0,4,26/09/2011,5-10 Miles
11246,Latasha,Rubio,08/04/1962,M,F,120000,3,High School,Professional,0,4,03/10/2011,5-10 Miles
11247,Claudia,Zhou,04/12/1961,S,F,130000,3,Partial College,Professional,0,3,18/02/2011,0-1 Miles
11248,Tristan,Alexander,22/03/1966,M,M,110000,3,Partial College,Professional,1,4,14/07/2013,10+ Miles
11249,Cindy,Patel,09/07/1966,M,F,130000,3,Partial College,Professional,1,3,09/10/2011,0-1 Miles
11250,Shannon,Liu,08/03/1966,M,F,170000,3,High School,Professional,1,2,17/03/2011,5-10 Miles
11251,Xavier,Long,01/01/1938,S,M,30000,4,High School,Professional,0,2,18/10/2013,5-10 Miles
11252,Nicholas,Thompson,05/12/1937,S,M,90000,3,Graduate Degree,Management,1,1,14/08/2011,2-5 Miles
11253,José,Hernandez,24/08/1949,M,M,60000,2,Graduate Degree,Management,1,2,01/03/2013,1-2 Miles
11254,Johnathan,Vance,31/08/1938,M,M,70000,4,Graduate Degree,Management,1,2,23/11/2013,5-10 Miles
11255,Colin,Lin,02/10/1938,M,M,70000,4,Graduate Degree,Management,1,2,23/02/2013,5-10 Miles
11256,Katelyn,Hernandez,20/03/1939,M,F,70000,4,Graduate Degree,Management,1,2,15/04/2013,5-10 Miles
11257,Jacqueline,Powell,06/07/1938,S,F,120000,1,Graduate Degree,Management,1,4,24/08/2011,2-5 Miles
11258,Xavier,Hill,26/12/1938,M,M,120000,1,Graduate Degree,Management,1,4,21/05/2013,2-5 Miles
11259,Victoria,Stewart,24/09/1970,M,F,100000,4,Partial College,Professional,1,4,04/09/2011,2-5 Miles
11260,Katelyn,Kelly,08/04/1976,M,F,110000,2,Bachelors,Management,1,3,05/02/2013,2-5 Miles
11261,Stephanie,Collins,22/10/1970,M,F,130000,1,Graduate Degree,Management,1,1,27/09/2011,0-1 Miles
11262,Jennifer,Simmons,01/05/1975,M,F,80000,4,Bachelors,Management,1,0,27/02/2013,0-1 Miles
11263,Trinity,Richardson,11/03/1970,M,F,90000,5,Partial College,Professional,1,3,29/08/2011,2-5 Miles
11264,Eduardo,Martin,15/12/1969,S,M,90000,5,Partial College,Professional,0,3,02/01/2013,0-1 Miles
11265,Elizabeth,Jones,10/01/1970,M,F,90000,5,Partial College,Professional,1,3,03/01/2013,0-1 Miles
11266,Taylor,Howard,02/11/1969,S,F,90000,0,Partial College,Professional,0,1,10/09/2011,5-10 Miles
11267,David,Diaz,29/09/1975,S,M,120000,4,Partial College,Professional,1,4,17/09/2011,2-5 Miles
11268,Katelyn,Carter,31/10/1969,M,F,130000,2,Graduate Degree,Management,1,2,29/05/2013,1-2 Miles
11269,Ryan,Foster,10/10/1975,M,M,130000,2,Graduate Degree,Management,1,2,22/08/2013,0-1 Miles
11270,Robert,Lee,01/05/1975,M,M,130000,2,Graduate Degree,Management,1,3,10/09/2011,0-1 Miles
11271,Danielle,Reed,03/12/1969,S,F,150000,2,Bachelors,Management,0,4,27/09/2011,1-2 Miles
11272,Lauren,Martinez,10/05/1962,S,F,70000,4,Partial College,Professional,1,0,19/09/2011,5-10 Miles
11273,Nathan,Lal,31/03/1962,M,M,90000,2,Partial College,Professional,1,0,14/05/2013,10+ Miles
11274,Kyle,Foster,10/10/1939,M,M,50000,2,Graduate Degree,Management,1,2,29/08/2011,5-10 Miles
11275,Jenny,Rai,18/07/1939,M,F,80000,4,Graduate Degree,Management,1,2,30/08/2011,0-1 Miles
11276,Nancy,Chapman,15/09/1974,M,F,80000,4,Partial College,Professional,1,2,29/01/2013,2-5 Miles
11277,Charles,Jackson,07/12/1968,M,M,80000,4,Partial College,Professional,1,2,02/02/2013,0-1 Miles
11278,Jonathan,Phillips,16/02/1969,S,M,90000,0,Partial College,Professional,0,1,16/09/2011,10+ Miles
11279,Amanda,Cook,08/09/1974,M,F,90000,0,Partial College,Professional,1,1,03/03/2013,10+ Miles
11280,Robert,Collins,17/02/1969,M,M,90000,0,Partial College,Professional,1,1,01/07/2013,10+ Miles
11281,Megan,Barnes,06/10/1974,S,F,110000,4,Bachelors,Management,1,4,13/09/2011,5-10 Miles
11282,Christian,Thomas,16/07/1967,M,M,90000,5,Partial College,Professional,1,4,31/08/2011,1-2 Miles
11283,Arturo,Lal,24/04/1968,M,M,110000,1,Bachelors,Management,1,2,29/05/2013,1-2 Miles
11284,Theresa,Serrano,24/09/1967,M,F,110000,1,Bachelors,Management,1,2,06/02/2013,1-2 Miles
11285,Jeremy,Anderson,15/03/1973,M,M,120000,1,Partial College,Professional,0,4,27/07/2013,2-5 Miles
11286,Hunter,Griffin,31/08/1967,M,M,170000,0,Graduate Degree,Management,1,4,21/09/2011,2-5 Miles
11287,Henry,Garcia,16/07/1966,M,M,70000,5,Partial College,Professional,0,3,29/01/2013,5-10 Miles
11288,Cindy,Sanchez,12/03/1978,M,F,110000,1,Bachelors,Management,1,3,05/03/2013,2-5 Miles
11289,Maria,Carter,03/03/1972,M,F,130000,1,Bachelors,Management,1,1,08/09/2011,0-1 Miles
11290,Katelyn,Sanchez,14/08/1972,M,F,130000,1,Bachelors,Management,1,3,20/09/2011,2-5 Miles
11291,Jenna,Wright,01/05/1972,M,F,130000,1,Bachelors,Management,1,3,04/09/2011,2-5 Miles
11292,Seth,Phillips,05/05/1967,S,M,150000,1,Partial College,Professional,0,3,15/09/2011,0-1 Miles
11293,Luke,Long,23/11/1960,S,M,60000,2,High School,Professional,0,2,24/02/2013,1-2 Miles
11294,Dalton,Clark,02/03/1961,M,M,60000,2,High School,Professional,0,2,25/09/2013,1-2 Miles
11295,Taylor,Lewis,13/11/1959,S,F,80000,2,Partial High School,Skilled Manual,1,2,25/09/2011,5-10 Miles
11296,Haley,Richardson,05/04/1941,S,F,50000,2,Graduate Degree,Management,1,2,01/09/2011,5-10 Miles
11297,Noah,Coleman,01/08/1940,S,M,70000,4,Graduate Degree,Management,1,2,26/09/2011,5-10 Miles
11298,Jon,Luo,30/08/1940,M,M,70000,4,Graduate Degree,Management,1,2,12/09/2011,1-2 Miles
11299,Orlando,Vazquez,29/09/1941,M,M,70000,4,Graduate Degree,Management,1,2,26/09/2011,1-2 Miles
11300,Fernando,Barnes,31/08/1965,M,M,80000,5,Partial College,Professional,0,3,31/01/2013,1-2 Miles
11301,Cameron,Rodriguez,07/12/1965,M,M,80000,5,Partial College,Professional,1,4,09/06/2013,5-10 Miles
11302,Spencer,Russell,09/12/1971,S,M,90000,4,High School,Professional,0,3,06/09/2011,1-2 Miles
11303,Julia,Coleman,10/04/1966,S,F,90000,4,High School,Professional,0,3,02/09/2011,1-2 Miles
11304,Julia,Garcia,14/03/1971,M,F,100000,0,Partial College,Professional,1,0,20/03/2013,5-10 Miles
11305,Sean,Evans,17/12/1965,M,M,110000,3,Partial College,Professional,0,4,25/03/2013,2-5 Miles
11306,Micah,Zhou,20/12/1965,M,M,110000,3,Partial College,Professional,0,4,30/06/2013,2-5 Miles
11307,Hunter,Rodriguez,31/10/1965,M,M,80000,2,Partial High School,Skilled Manual,1,2,04/09/2011,5-10 Miles
11308,Ian,Gonzales,02/09/1959,M,M,60000,2,High School,Professional,0,2,07/09/2013,1-2 Miles
11309,Victoria,Lewis,10/12/1959,S,F,60000,2,High School,Professional,1,2,09/07/2013,5-10 Miles
11310,Erin,Sanders,05/07/1964,S,F,70000,3,Graduate Degree,Management,1,2,12/08/2013,5-10 Miles
11311,Gabrielle,Lopez,21/02/1959,S,F,70000,3,Graduate Degree,Management,0,2,18/04/2013,1-2 Miles
11312,Sara,Richardson,01/10/1958,S,F,70000,3,Graduate Degree,Management,1,2,17/05/2013,5-10 Miles
11313,Trevor,Jenkins,27/08/1958,S,M,70000,3,Graduate Degree,Management,1,2,07/05/2013,5-10 Miles
11314,Mya,Flores,16/06/1970,S,F,70000,3,Graduate Degree,Management,0,2,25/02/2013,1-2 Miles
11315,Hailey,Ward,31/03/1959,S,F,70000,3,Graduate Degree,Management,0,2,20/05/2013,1-2 Miles
11316,Luke,Allen,17/05/1959,M,M,60000,3,Graduate Degree,Management,1,2,12/01/2013,5-10 Miles
11317,Victoria,Russell,14/09/1963,S,F,40000,3,Partial College,Professional,0,2,01/09/2011,5-10 Miles
11318,Jessica,Wilson,25/04/1958,S,F,40000,3,Partial College,Professional,0,2,17/10/2013,1-2 Miles
11319,Jade,Bailey,23/04/1948,M,F,70000,4,Graduate Degree,Management,0,2,09/09/2011,1-2 Miles
11320,Morgan,Hill,24/12/1942,M,F,80000,4,Graduate Degree,Management,1,2,15/06/2013,5-10 Miles
11321,Terrance,Raman,05/01/1944,M,M,90000,5,Bachelors,Management,1,2,23/02/2013,5-10 Miles
11322,Sydney,Garcia,12/09/1943,M,F,90000,5,Bachelors,Management,1,2,24/03/2013,5-10 Miles
11323,Jose,Patterson,18/12/1943,S,M,120000,2,Graduate Degree,Management,1,3,10/09/2011,5-10 Miles
11324,Zachary,Anderson,10/11/1944,M,M,90000,5,Bachelors,Management,1,2,26/09/2011,1-2 Miles
11325,Elijah,Ross,29/12/1944,S,M,90000,5,Bachelors,Management,1,2,19/09/2011,5-10 Miles
11326,Rafael,Xie,23/12/1944,M,M,130000,2,Bachelors,Management,1,4,15/09/2011,0-1 Miles
11327,Jaime,Moreno,01/09/1945,M,M,90000,5,Bachelors,Management,1,2,26/09/2011,5-10 Miles
11328,Julian,Griffin,30/06/1945,M,M,90000,5,Bachelors,Management,1,2,05/01/2013,5-10 Miles
11329,Andy,Alvarez,22/01/1946,S,M,90000,5,Bachelors,Management,1,2,25/09/2011,5-10 Miles
11330,Ryan,Thompson,10/11/1945,M,M,110000,2,Graduate Degree,Management,1,1,12/02/2013,2-5 Miles
11331,Samantha,Jenkins,03/01/1974,M,F,90000,4,Partial College,Skilled Manual,1,2,07/02/2013,1-2 Miles
11332,Deanna,Ramos,02/04/1968,S,F,10000,1,Graduate Degree,Manual,1,0,15/10/2011,0-1 Miles
11333,Emily,Miller,07/01/1968,M,F,20000,1,Graduate Degree,Clerical,1,0,21/03/2011,0-1 Miles
11334,Nicole,Brown,19/09/1966,M,F,10000,1,Bachelors,Manual,1,0,04/03/2011,0-1 Miles
11335,Carla,Raman,18/12/1977,M,F,10000,1,Bachelors,Manual,1,0,23/10/2011,0-1 Miles
11336,Shaun,Raji,08/03/1973,M,M,20000,1,Graduate Degree,Clerical,1,0,27/09/2012,0-1 Miles
11337,Jerome,Romero,21/03/1967,M,M,10000,1,Bachelors,Manual,1,0,09/03/2011,0-1 Miles
11338,Frank,Navarro,06/08/1972,M,M,20000,1,Graduate Degree,Clerical,1,0,11/10/2011,0-1 Miles
11339,Dennis,She,05/01/1967,S,M,20000,1,Graduate Degree,Clerical,1,0,07/10/2012,0-1 Miles
11340,Melody,Munoz,03/04/1947,M,F,10000,1,Graduate Degree,Clerical,1,0,27/10/2012,0-1 Miles
11341,Randy,Zeng,18/02/1942,M,M,20000,1,Graduate Degree,Clerical,1,0,11/04/2011,0-1 Miles
11342,Marshall,Wang,07/03/1973,M,M,30000,5,Graduate Degree,Clerical,1,0,12/07/2013,0-1 Miles
11343,Arthur,Carlson,09/03/1975,M,M,10000,1,Bachelors,Manual,1,0,04/04/2011,0-1 Miles
11344,Jessie,Jimenez,21/01/1963,M,F,10000,1,Partial College,Manual,1,0,13/05/2011,0-1 Miles
11345,Robin,Ramos,09/09/1962,S,F,10000,1,Partial College,Manual,1,0,22/10/2012,0-1 Miles
11346,Deanna,Gutierrez,18/05/1966,S,F,10000,2,Partial College,Manual,1,1,01/10/2012,0-1 Miles
11347,Roy,Navarro,17/06/1972,M,M,10000,2,Partial College,Manual,1,1,16/03/2013,0-1 Miles
11348,Shawn,Rai,21/03/1961,M,M,10000,2,Partial College,Manual,1,1,31/03/2013,0-1 Miles
11349,Mindy,Luo,30/08/1965,M,F,10000,2,Partial College,Manual,1,1,13/01/2014,2-5 Miles
11350,Cara,Zhou,14/07/1942,M,F,30000,1,Graduate Degree,Clerical,1,0,05/02/2013,0-1 Miles
11351,Anne,Ramos,02/04/1950,S,F,20000,1,Bachelors,Clerical,1,0,12/06/2011,0-1 Miles
11352,Raymond,Rodriguez,04/09/1945,M,M,10000,2,Partial College,Manual,1,1,01/05/2013,0-1 Miles
11353,Carrie,Ortega,09/12/1946,S,F,30000,1,Bachelors,Clerical,1,0,12/06/2011,0-1 Miles
11354,Deanna,Suarez,23/08/1947,M,F,20000,1,Partial College,Manual,1,0,03/12/2013,0-1 Miles
11355,Roberto,Gutierrez,26/06/1948,M,M,40000,1,Graduate Degree,Clerical,1,0,26/09/2013,0-1 Miles
11356,Terrence,Carson,24/11/1985,S,M,10000,0,Partial College,Manual,0,1,10/05/2011,2-5 Miles
11357,Ramon,Ye,19/09/1984,S,M,10000,0,Partial College,Manual,0,1,18/06/2011,2-5 Miles
11358,Cynthia,Malhotra,10/05/1984,S,F,10000,0,Partial College,Manual,0,1,28/06/2011,0-1 Miles
11359,Jarrod,Prasad,03/03/1984,S,M,10000,0,Partial College,Manual,0,1,13/06/2011,0-1 Miles
11360,Tyrone,Serrano,30/01/1984,S,M,10000,0,Partial College,Manual,1,1,27/06/2011,2-5 Miles
11361,Cindy,Ramos,26/10/1982,M,F,10000,0,High School,Manual,1,2,01/10/2013,0-1 Miles
11362,Damien,Shan,11/05/1983,M,M,10000,0,High School,Manual,0,2,29/03/2013,0-1 Miles
11363,Julian,Ross,19/04/1983,S,M,10000,0,High School,Manual,0,2,08/06/2011,0-1 Miles
11364,Jennifer,Collins,22/03/1985,S,F,10000,1,High School,Manual,0,0,07/06/2011,2-5 Miles
11365,Brittney,Sun,06/12/1984,S,F,10000,1,High School,Manual,0,0,31/05/2011,1-2 Miles
11366,Virginia,Patel,23/04/1985,M,F,20000,0,Bachelors,Clerical,1,0,24/06/2013,0-1 Miles
11367,Calvin,Nara,21/08/1984,M,M,20000,0,Bachelors,Clerical,1,0,07/07/2013,0-1 Miles
11368,Edward,Miller,24/05/1984,S,M,10000,1,High School,Manual,0,0,24/06/2011,1-2 Miles
11369,Ashlee,Tang,01/02/1984,M,F,20000,0,Bachelors,Clerical,0,0,05/07/2013,0-1 Miles
11370,Alicia,Xu,29/09/1983,M,F,20000,0,Bachelors,Clerical,1,0,13/07/2013,0-1 Miles
11371,Lacey,Jai,24/11/1983,M,F,20000,0,Bachelors,Clerical,1,0,07/11/2013,0-1 Miles
11372,Wendy,Romero,12/11/1983,S,F,20000,0,Bachelors,Clerical,1,0,07/06/2011,0-1 Miles
11373,Carly,Luo,16/09/1954,M,F,30000,1,Bachelors,Clerical,1,0,27/08/2013,0-1 Miles
11374,Jimmy,Ortega,25/12/1948,S,M,30000,1,Bachelors,Clerical,1,0,15/04/2013,0-1 Miles
11375,Francisco,Martinez,05/11/1948,M,M,30000,1,Bachelors,Clerical,1,0,17/10/2013,0-1 Miles
11376,Lance,Vazquez,07/12/1948,S,M,40000,1,Graduate Degree,Clerical,1,0,15/10/2013,0-1 Miles
11377,David,Robinett,23/08/1966,M,M,30000,4,Graduate Degree,Clerical,1,0,28/02/2013,0-1 Miles
11378,Shannon,Liang,19/11/1965,S,F,10000,1,High School,Manual,0,1,17/10/2012,2-5 Miles
11379,Gary,Vazquez,13/05/1976,M,M,10000,1,High School,Manual,1,1,02/10/2012,2-5 Miles
11380,Mitchell,Kumar,29/08/1964,S,M,20000,2,Partial College,Manual,1,1,11/10/2011,1-2 Miles
11381,Meredith,Raman,18/08/1970,M,F,20000,2,Partial College,Manual,1,1,12/06/2011,2-5 Miles
11382,Edward,Patterson,15/07/1974,M,M,20000,2,Partial College,Manual,1,1,03/11/2012,2-5 Miles
11383,Marie,Gill,25/02/1966,M,F,30000,3,Graduate Degree,Clerical,1,0,01/01/2014,0-1 Miles
11384,Tiffany,Wang,13/10/1971,M,F,30000,3,Bachelors,Clerical,1,0,02/08/2013,0-1 Miles
11385,Miguel,Allen,08/08/1971,S,M,30000,3,Bachelors,Clerical,1,0,06/07/2013,0-1 Miles
11386,Jaclyn,Cai,02/11/1971,M,F,30000,3,Bachelors,Clerical,1,0,02/11/2013,0-1 Miles
11387,Megan,Ramirez,29/11/1964,S,F,40000,3,Graduate Degree,Clerical,1,0,26/07/2011,0-1 Miles
11388,Joseph,Martin,20/01/1965,M,M,40000,3,Graduate Degree,Clerical,1,0,03/07/2011,0-1 Miles
11389,Karl,Shan,20/04/1981,S,M,10000,1,High School,Manual,0,1,17/11/2013,2-5 Miles
11390,Christine,Raji,17/04/1976,S,F,10000,1,High School,Manual,0,1,07/11/2013,2-5 Miles
11391,Lindsay,Xie,25/06/1976,S,F,10000,2,High School,Manual,1,0,26/10/2013,0-1 Miles
11392,Willie,Zhao,03/02/1981,S,M,10000,2,High School,Manual,1,0,29/03/2013,0-1 Miles
11393,Kurt,Pal,17/07/1974,S,M,10000,2,High School,Manual,1,0,16/07/2013,0-1 Miles
11394,George,McDonald,22/04/1975,S,M,10000,2,High School,Manual,1,0,04/07/2011,0-1 Miles
11395,Beth,Gutierrez,16/04/1976,S,F,30000,0,Bachelors,Clerical,1,0,14/11/2011,0-1 Miles
11396,Ian,Lopez,04/04/1975,M,M,10000,2,High School,Manual,0,1,26/10/2013,0-1 Miles
11397,Latoya,Shan,02/12/1974,S,F,20000,0,Partial College,Manual,0,1,07/07/2013,0-1 Miles
11398,Colin,Nath,09/03/1975,S,M,30000,0,Bachelors,Clerical,1,0,03/07/2011,0-1 Miles
11399,Brenda,Mehta,01/02/1975,S,F,30000,1,Bachelors,Clerical,1,0,13/04/2013,0-1 Miles
11400,Franklin,Raji,15/04/1980,S,M,40000,0,Graduate Degree,Clerical,1,0,15/07/2011,0-1 Miles
11401,Linda,Navarro,23/02/1975,M,F,40000,0,Graduate Degree,Clerical,1,0,28/10/2012,0-1 Miles
11402,Kelli,Cai,20/05/1975,M,F,40000,0,Graduate Degree,Clerical,1,0,07/11/2012,0-1 Miles
11403,Nancy,Schmidt,06/01/1980,S,F,40000,0,Graduate Degree,Clerical,1,0,28/10/2012,0-1 Miles
11404,Megan,Taylor,30/06/1957,S,F,10000,3,Partial College,Manual,0,2,10/02/2013,0-1 Miles
11405,Bonnie,Goel,16/08/1957,S,F,10000,3,Partial College,Manual,0,2,31/03/2013,0-1 Miles
11406,Latoya,Xu,31/12/1957,M,F,20000,2,Partial College,Manual,1,1,04/11/2012,2-5 Miles
11407,Mario,She,30/09/1957,M,M,20000,2,Partial College,Manual,1,1,23/06/2013,0-1 Miles
11408,Darren,Gill,10/05/1964,M,M,10000,2,High School,Manual,0,2,05/03/2013,0-1 Miles
11409,Jacqueline,Hayes,02/03/1979,S,F,10000,2,High School,Manual,1,1,17/11/2012,0-1 Miles
11410,Maurice,Goel,22/02/1974,M,M,20000,1,Partial College,Manual,1,0,13/11/2012,2-5 Miles
11411,Devin,Ross,12/08/1959,M,M,80000,3,Partial College,Professional,0,1,04/08/2013,2-5 Miles
11412,Sydney,Bryant,07/10/1959,S,F,80000,4,Partial College,Professional,1,1,05/11/2011,10+ Miles
11413,Megan,Stewart,13/10/1959,M,F,80000,4,Partial College,Professional,0,1,10/08/2011,2-5 Miles
11414,Ian,Richardson,15/09/1959,S,M,80000,4,Partial College,Professional,1,1,13/08/2011,10+ Miles
11415,Randy,She,03/12/1949,S,M,90000,5,Partial College,Professional,0,2,16/08/2013,10+ Miles
11416,Katrina,Becker,16/09/1950,M,F,60000,3,Partial High School,Skilled Manual,1,4,07/11/2012,2-5 Miles
11417,Lacey,Zheng,26/08/1950,M,F,70000,5,High School,Professional,1,2,04/11/2012,10+ Miles
11418,Rafael,Hu,09/08/1950,S,M,90000,5,Partial College,Professional,0,2,17/12/2013,10+ Miles
11419,Kyle,Scott,18/08/1950,M,M,150000,3,Graduate Degree,Management,1,4,12/03/2013,0-1 Miles
11420,Jordan,Turner,09/01/1952,M,M,100000,2,Bachelors,Management,1,4,01/11/2012,10+ Miles
11421,Amy,Sun,16/01/1952,M,F,110000,3,Bachelors,Management,1,4,03/11/2011,5-10 Miles
11422,Dustin,Deng,29/02/1952,M,M,170000,4,Bachelors,Management,1,3,22/08/2011,5-10 Miles
11423,Jasmine,Stewart,04/05/1960,M,F,80000,4,Partial College,Professional,0,1,10/12/2011,2-5 Miles
11424,Pamela,Garcia,03/12/1964,M,F,80000,4,Partial College,Professional,1,2,21/04/2013,10+ Miles
11425,Ariana,Gray,02/08/1965,M,F,90000,4,High School,Professional,1,2,22/11/2012,10+ Miles
11426,Kristopher,Mehta,01/04/1959,M,M,110000,3,Bachelors,Management,1,4,09/04/2013,10+ Miles
11427,Desiree,Dominguez,17/06/1959,M,F,110000,2,Partial College,Professional,1,2,20/12/2011,10+ Miles
11428,Deanna,Perez,19/02/1959,S,F,120000,2,Bachelors,Management,1,2,05/12/2011,10+ Miles
11429,Marco,Lopez,13/01/1958,M,M,80000,4,Partial College,Professional,1,2,14/12/2012,10+ Miles
11430,Casey,Yuan,21/09/1957,M,F,90000,4,High School,Professional,1,2,19/03/2013,10+ Miles
11431,Bryant,Garcia,20/10/1974,M,M,110000,4,Partial College,Professional,1,2,21/12/2011,10+ Miles
11432,Dominique,Prasad,10/03/1957,M,F,80000,4,High School,Professional,1,2,10/12/2012,10+ Miles
11433,Maurice,Shan,01/03/1957,M,M,80000,5,High School,Professional,0,2,02/12/2012,2-5 Miles
11434,Andre,Lopez,02/05/1962,M,M,170000,5,Partial College,Professional,1,4,15/06/2013,0-1 Miles
11435,Robin,Romero,03/09/1955,S,F,100000,3,Partial College,Management,1,4,04/01/2014,10+ Miles
11436,Taylor,Cox,17/03/1956,M,F,160000,3,Partial College,Management,0,4,22/05/2013,10+ Miles
11437,Alfredo,Moreno,16/06/1955,M,M,90000,4,High School,Management,1,3,19/12/2013,10+ Miles
11438,Jenny,Nara,13/04/1955,M,F,130000,4,High School,Management,1,4,05/02/2013,0-1 Miles
11439,Janet,Munoz,14/11/1953,M,F,90000,4,High School,Management,0,3,29/11/2012,5-10 Miles
11440,Sergio,Weber,26/03/1953,M,M,80000,5,Partial High School,Skilled Manual,0,2,27/03/2013,5-10 Miles
11441,Erika,Gomez,09/12/1952,M,F,90000,5,Partial High School,Skilled Manual,0,2,08/01/2014,5-10 Miles
11442,Joseph,Harris,13/05/1953,M,M,90000,5,Partial High School,Skilled Manual,1,2,29/09/2013,10+ Miles
11443,Grace,Griffin,19/11/1981,S,F,60000,0,Bachelors,Professional,0,4,07/06/2011,2-5 Miles
11444,Tina,Mehta,26/10/1981,M,F,70000,0,Bachelors,Professional,1,3,01/06/2011,10+ Miles
11445,Kari,Kim,18/01/1980,S,F,70000,0,Bachelors,Professional,0,3,06/06/2011,10+ Miles
11446,Bethany,Chander,09/02/1980,S,F,70000,0,Bachelors,Professional,0,3,18/06/2011,10+ Miles
11447,Jennifer,Roberts,13/02/1980,M,F,70000,0,Bachelors,Professional,1,4,28/06/2011,10+ Miles
11448,Kyle,Patterson,25/10/1980,S,M,80000,0,Bachelors,Professional,1,3,16/06/2011,10+ Miles
11449,Alvin,Hu,01/08/1980,M,M,80000,0,Bachelors,Professional,1,3,19/06/2011,10+ Miles
11450,Brett,Mehta,11/05/1981,S,M,130000,4,High School,Management,1,4,29/06/2011,0-1 Miles
11451,Ruben,Muñoz,08/05/1980,S,M,70000,0,Bachelors,Professional,0,4,29/07/2011,10+ Miles
11452,Erika,Rubio,05/05/1979,S,F,80000,0,Bachelors,Professional,0,3,11/07/2011,10+ Miles
11453,Stanley,Malhotra,17/08/1984,S,M,80000,0,Bachelors,Professional,0,3,15/07/2011,10+ Miles
11454,Melinda,Navarro,20/10/1979,S,F,80000,0,Bachelors,Professional,0,3,31/07/2011,10+ Miles
11455,Ross,Sanz,19/10/1979,M,M,100000,0,High School,Management,1,2,01/07/2011,10+ Miles
11456,Jon,Gao,05/01/1980,M,M,120000,5,Partial High School,Professional,1,4,17/07/2011,10+ Miles
11457,Jaime,Gutierrez,18/11/1978,M,F,90000,0,Bachelors,Professional,1,3,17/07/2011,10+ Miles
11458,Bianca,Liu,03/10/1978,M,F,100000,0,High School,Management,1,2,30/03/2013,10+ Miles
11459,Tasha,Deng,12/04/1978,S,F,80000,0,Bachelors,Professional,0,3,27/07/2011,10+ Miles
11460,Melvin,Chande,04/10/1983,S,M,90000,0,Bachelors,Professional,0,3,21/07/2011,10+ Miles
11461,Victor,Jimenez,22/09/1977,S,M,90000,0,Bachelors,Professional,0,3,31/07/2011,10+ Miles
11462,Laura,Lin,18/07/1977,M,F,110000,0,High School,Management,1,4,16/07/2011,10+ Miles
11463,Alisha,Beck,09/09/1977,M,F,110000,0,High School,Management,0,4,05/03/2013,10+ Miles
11464,Alejandro,Huang,15/05/1977,M,M,90000,0,Bachelors,Professional,1,4,22/07/2011,10+ Miles
11465,Louis,Luo,18/08/1976,M,M,90000,0,Bachelors,Professional,0,4,14/07/2011,10+ Miles
11466,Grant,Tang,30/01/1977,M,M,150000,0,Partial High School,Management,1,4,22/05/2013,10+ Miles
11467,Arturo,Zheng,06/04/1975,M,M,170000,1,Graduate Degree,Management,1,4,31/07/2013,0-1 Miles
11468,Jaclyn,Andersen,15/12/1980,M,F,40000,1,Bachelors,Skilled Manual,1,0,08/08/2011,1-2 Miles
11469,Edwin,Raji,14/10/1978,S,M,10000,0,Partial High School,Manual,0,2,09/08/2013,1-2 Miles
11470,Jay,Suarez,25/03/1979,S,M,20000,0,Partial High School,Manual,0,2,22/01/2012,0-1 Miles
11471,Latasha,Suarez,25/03/1979,S,F,30000,0,Partial College,Clerical,1,1,17/05/2013,2-5 Miles
11472,Kenneth,Kumar,30/09/1968,S,M,60000,3,Bachelors,Professional,1,2,26/07/2011,5-10 Miles
11473,Grace,Henderson,30/01/1986,S,F,20000,0,Partial High School,Manual,0,2,02/06/2013,1-2 Miles
11474,Melvin,Xu,21/08/1985,S,M,20000,0,Partial High School,Manual,1,2,26/09/2013,1-2 Miles
11475,Cesar,Subram,07/04/1984,S,M,30000,0,High School,Manual,0,1,23/04/2013,1-2 Miles
11476,Erika,Navarro,16/05/1980,M,F,40000,1,Bachelors,Skilled Manual,1,0,01/11/2013,1-2 Miles
11477,Tristan,Hughes,21/06/1984,S,M,30000,0,High School,Manual,0,1,25/09/2013,1-2 Miles
11478,Billy,Hernandez,22/02/1984,S,M,30000,0,High School,Manual,0,1,19/04/2013,2-5 Miles
11479,Darryl,Wu,20/10/1978,M,M,40000,1,Bachelors,Skilled Manual,1,0,05/12/2012,1-2 Miles
